Timestamp,RSS (MB),Shared (MB),User CPU Time (s),System CPU Time (s),Voluntary Context Switches,Involuntary Context Switches
1744826004.4196258,7.53515625,5.48828125,2.23,6.11,600379,310
1744826004.4698727,7.53515625,5.48828125,2.24,6.12,600791,310
1744826004.5198689,7.53515625,5.48828125,2.24,6.12,601178,310
1744826004.5701323,7.53515625,5.48828125,2.24,6.13,601571,310
1744826004.620852,7.53515625,5.48828125,2.24,6.13,601965,310
1744826004.6719844,7.53515625,5.48828125,2.24,6.14,602372,311
1744826004.7206528,7.53515625,5.48828125,2.24,6.14,602773,311
1744826004.770856,7.53515625,5.48828125,2.24,6.15,603179,311
1744826004.8210292,7.53515625,5.48828125,2.24,6.15,603582,311
1744826004.8709893,7.53515625,5.48828125,2.24,6.16,603980,311
1744826004.9211655,7.53515625,5.48828125,2.24,6.16,604370,311
1744826004.9712827,7.53515625,5.48828125,2.24,6.17,604770,311
1744826005.0214508,7.53515625,5.48828125,2.24,6.17,605176,311
1744826005.0715466,7.53515625,5.48828125,2.25,6.17,605570,311
1744826005.1217244,7.53515625,5.48828125,2.25,6.18,605970,312
1744826005.1717916,7.53515625,5.48828125,2.25,6.19,606357,313
1744826005.222135,7.53515625,5.48828125,2.25,6.19,606739,314
1744826005.272103,7.53515625,5.48828125,2.25,6.2,607123,314
1744826005.322353,7.53515625,5.48828125,2.25,6.2,607508,314
1744826005.3724246,7.53515625,5.48828125,2.25,6.21,607910,314
1744826005.4225538,7.53515625,5.48828125,2.25,6.22,608310,315
1744826005.472601,7.53515625,5.48828125,2.25,6.22,608704,317
1744826005.5228157,7.53515625,5.48828125,2.25,6.23,609106,318
1744826005.5728626,7.53515625,5.48828125,2.25,6.23,609520,318
1744826005.6230621,7.53515625,5.48828125,2.25,6.24,609931,320
1744826005.6731415,7.53515625,5.48828125,2.25,6.24,610338,320
1744826005.7232811,7.53515625,5.48828125,2.25,6.24,610750,320
1744826005.773437,7.53515625,5.48828125,2.25,6.25,611165,320
1744826005.82356,7.53515625,5.48828125,2.26,6.25,611577,320
1744826005.8736348,7.53515625,5.48828125,2.26,6.25,611985,320
1744826005.9238029,7.53515625,5.48828125,2.26,6.26,612380,320
1744826005.9739137,7.53515625,5.48828125,2.26,6.26,612791,320
1744826006.0241146,7.53515625,5.48828125,2.26,6.27,613206,320
1744826006.0743394,7.53515625,5.48828125,2.26,6.27,613594,320
1744826006.1243026,7.53515625,5.48828125,2.26,6.28,613991,320
1744826006.1744277,7.53515625,5.48828125,2.26,6.28,614389,320
1744826006.2244604,7.53515625,5.48828125,2.26,6.29,614777,320
1744826006.274664,7.53515625,5.48828125,2.26,6.29,615172,322
1744826006.3248842,7.53515625,5.48828125,2.26,6.3,615567,323
1744826006.375086,7.53515625,5.48828125,2.26,6.31,615956,324
1744826006.425007,7.53515625,5.48828125,2.26,6.31,616347,324
1744826006.4775162,7.53515625,5.48828125,2.26,6.32,616765,325
1744826006.5286088,7.53515625,5.48828125,2.26,6.33,617163,325
1744826006.5781968,7.53515625,5.48828125,2.26,6.33,617555,328
1744826006.6280928,7.53515625,5.48828125,2.26,6.34,617962,328
1744826006.6789055,7.53515625,5.48828125,2.26,6.34,618375,328
1744826006.7284286,7.53515625,5.48828125,2.26,6.35,618775,328
1744826006.7802296,7.53515625,5.48828125,2.27,6.35,619190,328
1744826006.8291466,7.53515625,5.48828125,2.27,6.36,619575,329
1744826006.8797336,7.53515625,5.48828125,2.27,6.36,619985,329
1744826006.9290876,7.53515625,5.48828125,2.27,6.36,620394,329
1744826006.9791398,7.53515625,5.48828125,2.27,6.36,620794,329
1744826007.0293462,7.53515625,5.48828125,2.28,6.36,621202,329
1744826007.0793953,7.53515625,5.48828125,2.28,6.36,621613,329
1744826007.1303966,7.53515625,5.48828125,2.29,6.36,622024,329
1744826007.1801372,7.53515625,5.48828125,2.29,6.37,622425,329
1744826007.2306209,7.53515625,5.48828125,2.29,6.37,622824,329
1744826007.2804482,7.53515625,5.48828125,2.3,6.37,623221,329
1744826007.330211,7.53515625,5.48828125,2.3,6.38,623615,329
1744826007.3803065,7.53515625,5.48828125,2.3,6.38,624024,329
1744826007.4304824,7.53515625,5.48828125,2.3,6.39,624423,329
1744826007.481164,7.53515625,5.48828125,2.3,6.39,624822,329
1744826007.5312898,7.53515625,5.48828125,2.3,6.4,625228,329
1744826007.5812333,7.53515625,5.48828125,2.3,6.4,625639,329
1744826007.631538,7.53515625,5.48828125,2.3,6.4,626047,329
1744826007.6819031,7.53515625,5.48828125,2.3,6.41,626441,329
1744826007.7320864,7.53515625,5.48828125,2.31,6.41,626835,329
1744826007.7871878,7.53515625,5.48828125,2.31,6.42,627251,330
1744826007.8372998,7.53515625,5.48828125,2.31,6.42,627621,330
1744826007.8875241,7.53515625,5.48828125,2.31,6.43,628010,330
1744826007.937674,7.53515625,5.48828125,2.31,6.44,628411,330
1744826007.9871874,7.53515625,5.48828125,2.31,6.44,628814,330
1744826008.0372756,7.53515625,5.48828125,2.31,6.45,629205,331
1744826008.0873933,7.53515625,5.48828125,2.31,6.45,629599,331
1744826008.137545,7.53515625,5.48828125,2.31,6.46,630000,333
1744826008.1877594,7.53515625,5.48828125,2.31,6.46,630398,333
1744826008.2378993,7.53515625,5.48828125,2.31,6.47,630800,333
1744826008.288027,7.53515625,5.48828125,2.31,6.47,631200,333
1744826008.3382099,7.53515625,5.48828125,2.32,6.48,631592,334
1744826008.3883924,7.53515625,5.48828125,2.32,6.48,631983,335
1744826008.438471,7.53515625,5.48828125,2.32,6.49,632369,335
1744826008.4885643,7.53515625,5.48828125,2.32,6.49,632772,337
1744826008.538744,7.53515625,5.48828125,2.32,6.5,633164,337
1744826008.5888,7.53515625,5.48828125,2.32,6.5,633566,338
1744826008.638938,7.53515625,5.48828125,2.32,6.51,633967,339
1744826008.6897438,7.53515625,5.48828125,2.33,6.51,634372,339
1744826008.739265,7.53515625,5.48828125,2.33,6.51,634755,339
1744826008.7903552,7.53515625,5.48828125,2.33,6.52,635165,339
1744826008.8395095,7.53515625,5.48828125,2.33,6.52,635563,340
1744826008.8896549,7.53515625,5.48828125,2.33,6.53,635970,340
1744826008.9404907,7.53515625,5.48828125,2.34,6.53,636374,340
1744826008.9909065,7.53515625,5.48828125,2.34,6.53,636774,340
1744826009.0407174,7.53515625,5.48828125,2.34,6.53,637178,340
1744826009.0904095,7.53515625,5.48828125,2.34,6.54,637576,340
1744826009.1404738,7.53515625,5.48828125,2.34,6.54,637973,341
1744826009.1905446,7.53515625,5.48828125,2.34,6.55,638375,342
1744826009.242555,7.53515625,5.48828125,2.35,6.55,638777,342
1744826009.2925868,7.53515625,5.48828125,2.35,6.56,639167,342
1744826009.342819,7.53515625,5.48828125,2.35,6.56,639553,343
1744826009.3931544,7.53515625,5.48828125,2.35,6.57,639939,344
1744826009.443069,7.53515625,5.48828125,2.35,6.58,640346,345
1744826009.4932861,7.53515625,5.48828125,2.35,6.58,640754,345
1744826009.5433435,7.53515625,5.48828125,2.35,6.58,641165,345
1744826009.5934677,7.53515625,5.48828125,2.35,6.59,641552,347
1744826009.643585,7.53515625,5.48828125,2.35,6.59,641935,347
1744826009.6938846,7.53515625,5.48828125,2.35,6.6,642324,347
1744826009.74396,7.53515625,5.48828125,2.35,6.61,642723,348
1744826009.794218,7.53515625,5.48828125,2.35,6.61,643119,349
1744826009.84462,7.53515625,5.48828125,2.36,6.61,643513,349
1744826009.8945248,7.53515625,5.48828125,2.36,6.62,643897,349
1744826009.9451876,7.53515625,5.48828125,2.36,6.62,644288,349
1744826009.9952686,7.53515625,5.48828125,2.36,6.63,644682,350
1744826010.0453982,7.53515625,5.48828125,2.37,6.63,645085,351
1744826010.0955317,7.53515625,5.48828125,2.37,6.63,645489,351
1744826010.1472676,7.53515625,5.48828125,2.37,6.64,645891,351
1744826010.1963577,7.53515625,5.48828125,2.37,6.65,646262,351
1744826010.2467413,7.53515625,5.48828125,2.37,6.65,646642,351
1744826010.2966347,7.53515625,5.48828125,2.37,6.66,647035,352
1744826010.3471394,7.53515625,5.48828125,2.38,6.66,647428,353
1744826010.3968618,7.53515625,5.48828125,2.38,6.66,647826,353
1744826010.4464183,7.53515625,5.48828125,2.38,6.67,648228,353
1744826010.496552,7.53515625,5.48828125,2.38,6.67,648641,353
1744826010.5467463,7.53515625,5.48828125,2.38,6.67,649045,353
1744826010.596809,7.53515625,5.48828125,2.38,6.68,649453,353
1744826010.647239,7.53515625,5.48828125,2.39,6.68,649862,353
1744826010.697191,7.53515625,5.48828125,2.39,6.68,650260,355
1744826010.7471964,7.53515625,5.48828125,2.39,6.68,650660,355
1744826010.7973177,7.53515625,5.48828125,2.4,6.69,651068,356
1744826010.8491557,7.53515625,5.48828125,2.4,6.69,651489,356
1744826010.8978019,7.53515625,5.48828125,2.4,6.69,651889,356
1744826010.9480128,7.53515625,5.48828125,2.41,6.69,652300,356
1744826010.9983172,7.53515625,5.48828125,2.41,6.69,652715,356
1744826011.0486834,7.53515625,5.48828125,2.41,6.7,653118,356
1744826011.0998638,7.53515625,5.48828125,2.41,6.7,653529,356
1744826011.1494472,7.53515625,5.48828125,2.41,6.71,653918,356
1744826011.199213,7.53515625,5.48828125,2.41,6.71,654302,356
1744826011.2488143,7.53515625,5.48828125,2.41,6.72,654692,357
1744826011.2992435,7.53515625,5.48828125,2.41,6.73,655093,357
1744826011.34974,7.53515625,5.48828125,2.41,6.73,655483,357
