Timestamp,RSS (MB),Shared (MB),User CPU Time (s),System CPU Time (s),Voluntary Context Switches,Involuntary Context Switches
1732300397.0234346,9.78515625,7.06640625,0.17,0.37,10013,98
1732300397.0735593,9.78515625,7.06640625,0.17,0.37,10023,98
1732300397.1236804,9.78515625,7.06640625,0.17,0.37,10033,98
1732300397.1737795,9.78515625,7.06640625,0.17,0.37,10043,98
1732300397.223904,9.78515625,7.06640625,0.17,0.37,10053,98
1732300397.27403,9.78515625,7.06640625,0.17,0.37,10063,98
1732300397.3239906,9.78515625,7.06640625,0.17,0.37,10072,98
1732300397.3742564,9.78515625,7.06640625,0.17,0.37,10082,98
1732300397.4243765,9.78515625,7.06640625,0.17,0.37,10092,98
1732300397.4745095,9.78515625,7.06640625,0.17,0.37,10102,98
1732300397.5246923,9.78515625,7.06640625,0.17,0.37,10112,98
1732300397.5747194,9.78515625,7.06640625,0.17,0.37,10122,98
1732300397.6249151,9.78515625,7.06640625,0.17,0.37,10132,98
1732300397.675065,9.78515625,7.06640625,0.17,0.37,10141,98
1732300397.7252052,9.78515625,7.06640625,0.17,0.37,10151,98
1732300397.77521,9.78515625,7.06640625,0.17,0.37,10161,98
1732300397.825383,9.78515625,7.06640625,0.17,0.37,10171,98
1732300397.875509,9.78515625,7.06640625,0.17,0.37,10181,98
1732300397.9256356,9.78515625,7.06640625,0.17,0.37,10191,98
1732300397.9757233,9.78515625,7.06640625,0.17,0.38,10201,98
1732300398.0258884,9.78515625,7.06640625,0.17,0.38,10210,98
1732300398.075986,9.78515625,7.06640625,0.17,0.38,10220,98
1732300398.1261292,9.78515625,7.06640625,0.17,0.38,10230,98
1732300398.176258,9.78515625,7.06640625,0.17,0.38,10240,98
1732300398.2263381,9.78515625,7.06640625,0.18,0.38,10250,98
1732300398.2764704,9.78515625,7.06640625,0.18,0.38,10260,98
1732300398.3266094,9.78515625,7.06640625,0.18,0.38,10269,98
1732300398.37674,9.78515625,7.06640625,0.18,0.38,10279,98
1732300398.4267952,9.78515625,7.06640625,0.18,0.38,10289,98
1732300398.477029,9.78515625,7.06640625,0.18,0.38,10299,98
1732300398.5270913,9.78515625,7.06640625,0.18,0.38,10309,98
1732300398.5771897,9.78515625,7.06640625,0.18,0.38,10319,98
1732300398.6273317,9.78515625,7.06640625,0.18,0.38,10329,98
1732300398.677457,9.78515625,7.06640625,0.18,0.38,10338,98
1732300398.7274902,9.78515625,7.06640625,0.18,0.38,10348,98
1732300398.7776644,9.78515625,7.06640625,0.18,0.38,10358,98
1732300398.827812,9.78515625,7.06640625,0.18,0.38,10368,98
1732300398.8779342,9.78515625,7.06640625,0.18,0.38,10378,98
1732300398.928055,9.78515625,7.06640625,0.18,0.38,10388,98
1732300398.9781518,9.78515625,7.06640625,0.18,0.38,10397,98
1732300399.028299,9.78515625,7.06640625,0.18,0.38,10407,98
1732300399.0784168,9.78515625,7.06640625,0.18,0.38,10417,98
1732300399.1285453,9.78515625,7.06640625,0.18,0.38,10427,98
1732300399.178676,9.78515625,7.06640625,0.18,0.38,10437,98
1732300399.228871,9.78515625,7.06640625,0.18,0.38,10447,98
1732300399.2789514,9.78515625,7.06640625,0.18,0.38,10457,98
1732300399.3290794,9.78515625,7.06640625,0.18,0.38,10466,98
1732300399.3791318,9.78515625,7.06640625,0.18,0.38,10476,98
1732300399.4293094,9.78515625,7.06640625,0.18,0.38,10486,98
1732300399.4794068,9.78515625,7.06640625,0.18,0.38,10496,98
1732300399.529497,9.78515625,7.06640625,0.18,0.38,10506,98
1732300399.579655,9.78515625,7.06640625,0.18,0.38,10516,98
1732300399.6297717,9.78515625,7.06640625,0.18,0.38,10525,98
1732300399.679886,9.78515625,7.06640625,0.18,0.38,10535,98
1732300399.7300298,9.78515625,7.06640625,0.18,0.38,10545,98
1732300399.7801244,9.78515625,7.06640625,0.18,0.38,10555,98
1732300399.8302493,9.78515625,7.06640625,0.18,0.38,10565,98
1732300399.8804357,9.78515625,7.06640625,0.18,0.38,10575,98
1732300399.93047,9.78515625,7.06640625,0.18,0.38,10584,98
1732300399.981691,9.78515625,7.06640625,0.18,0.38,10594,98
1732300400.0317845,9.78515625,7.06640625,0.18,0.38,10604,98
1732300400.081923,9.78515625,7.06640625,0.18,0.38,10614,98
1732300400.132082,9.78515625,7.06640625,0.18,0.38,10624,98
1732300400.1823568,9.78515625,7.06640625,0.18,0.38,10633,98
1732300400.2328222,9.78515625,7.06640625,0.18,0.38,10643,98
1732300400.2829182,9.78515625,7.06640625,0.18,0.38,10653,98
1732300400.3329937,9.78515625,7.06640625,0.18,0.38,10663,98
1732300400.383111,9.78515625,7.06640625,0.18,0.38,10673,98
1732300400.4332247,9.78515625,7.06640625,0.18,0.38,10683,98
1732300400.4836013,9.78515625,7.06640625,0.18,0.38,10693,98
1732300400.533804,9.78515625,7.06640625,0.18,0.38,10703,98
1732300400.5839434,9.78515625,7.06640625,0.18,0.38,10712,98
1732300400.6340954,9.78515625,7.06640625,0.18,0.38,10722,98
1732300400.684196,9.78515625,7.06640625,0.18,0.38,10732,98
1732300400.734335,9.78515625,7.06640625,0.18,0.38,10742,98
1732300400.784352,9.78515625,7.06640625,0.18,0.38,10752,98
1732300400.8345914,9.78515625,7.06640625,0.18,0.38,10762,98
1732300400.8847384,9.78515625,7.06640625,0.18,0.38,10771,98
1732300400.9348223,9.78515625,7.06640625,0.18,0.38,10781,98
1732300400.9849687,9.78515625,7.06640625,0.18,0.38,10791,98
1732300401.0350766,9.78515625,7.06640625,0.18,0.38,10801,98
1732300401.085221,9.78515625,7.06640625,0.18,0.38,10811,98
1732300401.135294,9.78515625,7.06640625,0.18,0.38,10821,98
1732300401.1854095,9.78515625,7.06640625,0.18,0.38,10831,98
1732300401.235539,9.78515625,7.06640625,0.18,0.38,10840,98
1732300401.2855363,9.78515625,7.06640625,0.18,0.38,10850,98
1732300401.3356848,9.78515625,7.06640625,0.18,0.38,10860,98
1732300401.385865,9.78515625,7.06640625,0.18,0.38,10870,98
1732300401.4359648,9.78515625,7.06640625,0.18,0.38,10880,98
1732300401.4861102,9.78515625,7.06640625,0.18,0.38,10890,98
1732300401.5362456,9.78515625,7.06640625,0.18,0.38,10899,98
1732300401.586329,9.78515625,7.06640625,0.18,0.38,10909,98
1732300401.6364765,9.78515625,7.06640625,0.18,0.38,10919,98
1732300401.6866083,9.78515625,7.06640625,0.18,0.38,10929,98
1732300401.7367818,9.78515625,7.06640625,0.19,0.38,10939,98
1732300401.7868514,9.78515625,7.06640625,0.19,0.38,10949,98
1732300401.8370266,9.78515625,7.06640625,0.19,0.38,10959,98
1732300401.8871186,9.78515625,7.06640625,0.19,0.38,10968,98
1732300401.9372876,9.78515625,7.06640625,0.19,0.38,10978,98
1732300401.987335,9.78515625,7.06640625,0.19,0.38,10988,98
1732300402.037497,9.78515625,7.06640625,0.19,0.38,10998,98
1732300402.087602,9.78515625,7.06640625,0.19,0.38,11008,98
1732300402.1377785,9.78515625,7.06640625,0.19,0.38,11018,98
1732300402.1878157,9.78515625,7.06640625,0.19,0.38,11027,98
1732300402.2379715,9.78515625,7.06640625,0.19,0.38,11037,98
1732300402.2880683,9.78515625,7.06640625,0.19,0.38,11047,98
1732300402.3382208,9.78515625,7.06640625,0.19,0.38,11057,98
1732300402.388364,9.78515625,7.06640625,0.19,0.38,11067,98
1732300402.4384599,9.78515625,7.06640625,0.19,0.38,11077,98
1732300402.4886599,9.78515625,7.06640625,0.19,0.38,11086,98
1732300402.5387185,9.78515625,7.06640625,0.19,0.38,11096,98
1732300402.58889,9.78515625,7.06640625,0.19,0.38,11106,98
1732300402.6389873,9.78515625,7.06640625,0.19,0.38,11116,98
1732300402.6891828,9.78515625,7.06640625,0.19,0.38,11126,98
1732300402.739078,9.78515625,7.06640625,0.19,0.38,11136,98
1732300402.789361,9.78515625,7.06640625,0.19,0.38,11146,98
1732300402.8394957,9.78515625,7.06640625,0.19,0.38,11155,98
1732300402.8896172,9.78515625,7.06640625,0.19,0.38,11165,98
1732300402.9397407,9.78515625,7.06640625,0.19,0.38,11175,98
1732300402.9898376,9.78515625,7.06640625,0.19,0.38,11185,98
1732300403.039994,9.78515625,7.06640625,0.19,0.38,11195,98
1732300403.0901031,9.78515625,7.06640625,0.19,0.38,11205,98
1732300403.1402504,9.78515625,7.06640625,0.19,0.38,11215,98
1732300403.1903796,9.78515625,7.06640625,0.19,0.38,11224,98
1732300403.2405033,9.78515625,7.06640625,0.19,0.38,11234,98
1732300403.290631,9.78515625,7.06640625,0.19,0.38,11244,98
1732300403.34079,9.78515625,7.06640625,0.19,0.38,11254,98
1732300403.3908846,9.78515625,7.06640625,0.19,0.38,11264,98
1732300403.441014,9.78515625,7.06640625,0.19,0.38,11274,98
1732300403.4910934,9.78515625,7.06640625,0.19,0.38,11283,98
1732300403.5412958,9.78515625,7.06640625,0.19,0.38,11293,98
1732300403.591373,9.78515625,7.06640625,0.19,0.38,11303,98
1732300403.641513,9.78515625,7.06640625,0.19,0.38,11313,98
1732300403.6916475,9.78515625,7.06640625,0.19,0.38,11323,98
1732300403.7417502,9.78515625,7.06640625,0.19,0.38,11333,98
1732300403.7918468,9.78515625,7.06640625,0.19,0.38,11343,98
1732300403.8420103,9.78515625,7.06640625,0.19,0.38,11352,98
1732300403.8921266,9.78515625,7.06640625,0.19,0.38,11362,98
1732300403.9422712,9.78515625,7.06640625,0.19,0.38,11372,98
1732300403.9923635,9.78515625,7.06640625,0.19,0.38,11382,98
1732300404.0425065,9.78515625,7.06640625,0.19,0.38,11392,98
1732300404.092674,9.78515625,7.06640625,0.2,0.38,11402,98
1732300404.1427696,9.78515625,7.06640625,0.2,0.38,11412,98
1732300404.1929722,9.78515625,7.06640625,0.2,0.38,11421,98
1732300404.243016,9.78515625,7.06640625,0.2,0.38,11431,98
1732300404.293155,9.78515625,7.06640625,0.2,0.39,11441,98
1732300404.343267,9.78515625,7.06640625,0.2,0.39,11451,98
1732300404.3933325,9.78515625,7.06640625,0.2,0.39,11461,98
1732300404.4434156,9.78515625,7.06640625,0.2,0.39,11471,98
1732300404.4936194,9.78515625,7.06640625,0.2,0.39,11481,98
1732300404.5437486,9.78515625,7.06640625,0.2,0.39,11490,98
1732300404.593864,9.78515625,7.06640625,0.2,0.39,11500,98
1732300404.6439905,9.78515625,7.06640625,0.2,0.39,11510,98
1732300404.6940947,9.78515625,7.06640625,0.2,0.39,11520,98
1732300404.7442338,9.78515625,7.06640625,0.2,0.39,11530,98
1732300404.7943492,9.78515625,7.06640625,0.2,0.39,11540,98
1732300404.8444564,9.78515625,7.06640625,0.2,0.39,11549,98
1732300404.8945858,9.78515625,7.06640625,0.2,0.39,11559,98
1732300404.9445302,9.78515625,7.06640625,0.2,0.39,11569,98
1732300404.99478,9.78515625,7.06640625,0.2,0.39,11579,98
1732300405.0450554,9.78515625,7.06640625,0.2,0.39,11589,98
1732300405.0949671,9.78515625,7.06640625,0.2,0.39,11599,98
1732300405.1451023,9.78515625,7.06640625,0.2,0.39,11609,98
1732300405.1953237,9.78515625,7.06640625,0.2,0.39,11618,98
1732300405.2454486,9.78515625,7.06640625,0.2,0.39,11628,98
1732300405.2955525,9.78515625,7.06640625,0.2,0.39,11638,98
1732300405.345713,9.78515625,7.06640625,0.2,0.39,11648,98
1732300405.3958235,9.78515625,7.06640625,0.2,0.39,11658,98
1732300405.4459403,9.78515625,7.06640625,0.2,0.39,11668,98
1732300405.496081,9.78515625,7.06640625,0.2,0.39,11678,98
1732300405.5461855,9.78515625,7.06640625,0.2,0.39,11687,98
1732300405.5962863,9.78515625,7.06640625,0.2,0.39,11697,98
1732300405.6464314,9.78515625,7.06640625,0.2,0.39,11707,98
1732300405.6966069,9.78515625,7.06640625,0.2,0.39,11717,98
1732300405.7466848,9.78515625,7.06640625,0.2,0.39,11727,98
1732300405.7968183,9.78515625,7.06640625,0.2,0.39,11737,98
1732300405.846907,9.78515625,7.06640625,0.2,0.39,11746,98
1732300405.897043,9.78515625,7.06640625,0.2,0.39,11756,98
1732300405.9471579,9.78515625,7.06640625,0.2,0.39,11766,98
1732300405.9973335,9.78515625,7.06640625,0.2,0.39,11776,98
1732300406.0474784,9.78515625,7.06640625,0.2,0.39,11786,98
1732300406.0975723,9.78515625,7.06640625,0.2,0.39,11796,98
1732300406.1477218,9.78515625,7.06640625,0.2,0.39,11806,98
1732300406.197833,9.78515625,7.06640625,0.2,0.39,11815,98
1732300406.2478464,9.78515625,7.06640625,0.2,0.39,11825,98
1732300406.2981122,9.78515625,7.06640625,0.2,0.39,11835,98
1732300406.348213,9.78515625,7.06640625,0.2,0.39,11845,98
1732300406.3983052,9.78515625,7.06640625,0.2,0.39,11855,98
1732300406.44851,9.78515625,7.06640625,0.2,0.39,11865,98
1732300406.4986038,9.78515625,7.06640625,0.2,0.39,11874,98
1732300406.548752,9.78515625,7.06640625,0.2,0.39,11884,98
1732300406.59889,9.78515625,7.06640625,0.2,0.39,11894,98
1732300406.6489358,9.78515625,7.06640625,0.2,0.39,11904,98
1732300406.6989572,9.78515625,7.06640625,0.2,0.39,11913,98
1732300406.749093,9.78515625,7.06640625,0.2,0.39,11923,98
1732300406.7992885,9.78515625,7.06640625,0.2,0.39,11933,98
1732300406.849431,9.78515625,7.06640625,0.2,0.39,11943,98
1732300406.8995385,9.78515625,7.06640625,0.2,0.39,11953,98
1732300406.9497082,9.78515625,7.06640625,0.2,0.39,11963,98
1732300406.9995875,9.78515625,7.06640625,0.2,0.39,11973,98
1732300407.049904,9.78515625,7.06640625,0.2,0.39,11982,98
1732300407.0999982,9.78515625,7.06640625,0.2,0.39,11992,98
1732300407.1502,9.78515625,7.06640625,0.2,0.39,12002,98
1732300407.2002852,9.78515625,7.06640625,0.2,0.39,12012,98
1732300407.2504137,9.78515625,7.06640625,0.2,0.39,12022,98
1732300407.300529,9.78515625,7.06640625,0.2,0.39,12032,98
1732300407.3506107,9.78515625,7.06640625,0.2,0.39,12041,98
1732300407.4007962,9.78515625,7.06640625,0.2,0.39,12051,99
1732300407.450883,9.78515625,7.06640625,0.2,0.39,12061,99
1732300407.5010407,9.78515625,7.06640625,0.2,0.39,12071,99
1732300407.5511153,9.78515625,7.06640625,0.2,0.39,12081,100
1732300407.6012862,9.78515625,7.06640625,0.2,0.39,12091,100
1732300407.6513908,9.78515625,7.06640625,0.21,0.39,12101,100
1732300407.70146,9.78515625,7.06640625,0.21,0.39,12110,100
1732300407.751613,9.78515625,7.06640625,0.21,0.39,12120,100
1732300407.8016949,9.78515625,7.06640625,0.21,0.39,12130,100
1732300407.8518825,9.78515625,7.06640625,0.21,0.39,12140,100
1732300407.9019802,9.78515625,7.06640625,0.21,0.39,12150,100
1732300407.952133,9.78515625,7.06640625,0.21,0.39,12160,100
1732300408.002244,9.78515625,7.06640625,0.21,0.39,12169,100
1732300408.052362,9.78515625,7.06640625,0.21,0.39,12179,100
1732300408.1024973,9.78515625,7.06640625,0.21,0.39,12189,100
1732300408.1526968,9.78515625,7.06640625,0.21,0.39,12199,100
1732300408.2027264,9.78515625,7.06640625,0.21,0.39,12209,100
1732300408.252903,9.78515625,7.06640625,0.21,0.39,12219,100
1732300408.302986,9.78515625,7.06640625,0.21,0.39,12229,100
1732300408.3531365,9.78515625,7.06640625,0.21,0.39,12238,100
1732300408.4032257,9.78515625,7.06640625,0.21,0.39,12248,100
1732300408.453331,9.78515625,7.06640625,0.21,0.39,12258,100
1732300408.5034356,9.78515625,7.06640625,0.21,0.39,12268,100
1732300408.5535665,9.78515625,7.06640625,0.21,0.39,12278,100
1732300408.6036983,9.78515625,7.06640625,0.21,0.4,12288,100
1732300408.6538823,9.78515625,7.06640625,0.21,0.4,12298,100
1732300408.7039542,9.78515625,7.06640625,0.21,0.4,12307,100
1732300408.7540946,9.78515625,7.06640625,0.21,0.4,12317,100
1732300408.8041608,9.78515625,7.06640625,0.21,0.4,12327,100
1732300408.8543496,9.78515625,7.06640625,0.21,0.4,12337,100
1732300408.9044664,9.78515625,7.06640625,0.21,0.4,12347,100
1732300408.9545724,9.78515625,7.06640625,0.21,0.4,12357,100
1732300409.0047197,9.78515625,7.06640625,0.21,0.4,12366,100
1732300409.0548,9.78515625,7.06640625,0.21,0.4,12376,101
1732300409.1049745,9.78515625,7.06640625,0.21,0.4,12386,101
1732300409.1551003,9.78515625,7.06640625,0.21,0.4,12396,101
1732300409.205224,9.78515625,7.06640625,0.21,0.4,12406,101
1732300409.2553144,9.78515625,7.06640625,0.21,0.4,12416,101
1732300409.3054473,9.78515625,7.06640625,0.21,0.4,12425,101
1732300409.3555713,9.78515625,7.06640625,0.21,0.4,12435,101
1732300409.4056785,9.78515625,7.06640625,0.21,0.4,12445,101
1732300409.4558213,9.78515625,7.06640625,0.21,0.4,12455,101
1732300409.505907,9.78515625,7.06640625,0.21,0.4,12465,101
1732300409.556081,9.78515625,7.06640625,0.21,0.4,12475,101
1732300409.606162,9.78515625,7.06640625,0.21,0.4,12485,101
1732300409.6563365,9.78515625,7.06640625,0.21,0.4,12494,101
1732300409.7064762,9.78515625,7.06640625,0.21,0.4,12504,101
1732300409.756601,9.78515625,7.06640625,0.21,0.4,12514,101
1732300409.8067002,9.78515625,7.06640625,0.21,0.4,12524,101
1732300409.8568668,9.78515625,7.06640625,0.21,0.4,12534,101
1732300409.906955,9.78515625,7.06640625,0.21,0.4,12544,101
1732300409.9571118,9.78515625,7.06640625,0.21,0.4,12554,101
1732300410.007184,9.78515625,7.06640625,0.21,0.4,12563,101
1732300410.057342,9.78515625,7.06640625,0.21,0.4,12573,101
1732300410.1074243,9.78515625,7.06640625,0.21,0.4,12583,101
1732300410.1575933,9.78515625,7.06640625,0.21,0.4,12593,101
1732300410.2075586,9.78515625,7.06640625,0.21,0.4,12603,101
1732300410.2578273,9.78515625,7.06640625,0.21,0.4,12613,101
1732300410.30778,9.78515625,7.06640625,0.21,0.4,12622,101
1732300410.3584356,9.78515625,7.06640625,0.21,0.4,12632,101
1732300410.4086063,9.78515625,7.06640625,0.21,0.4,12642,101
1732300410.458721,9.78515625,7.06640625,0.21,0.4,12652,101
1732300410.5089319,9.78515625,7.06640625,0.21,0.4,12662,101
1732300410.5589764,9.78515625,7.06640625,0.21,0.4,12672,101
1732300410.6089797,9.78515625,7.06640625,0.21,0.4,12682,101
1732300410.6590683,9.78515625,7.06640625,0.21,0.4,12691,101
1732300410.7098238,9.78515625,7.06640625,0.21,0.4,12701,101
1732300410.759579,9.78515625,7.06640625,0.21,0.4,12711,101
1732300410.8096914,9.78515625,7.06640625,0.21,0.4,12721,101
1732300410.8598087,9.78515625,7.06640625,0.21,0.4,12731,101
1732300410.9097116,9.78515625,7.06640625,0.21,0.4,12741,101
1732300410.9600165,9.78515625,7.06640625,0.21,0.4,12751,101
1732300411.0100663,9.78515625,7.06640625,0.21,0.4,12760,101
1732300411.0602765,9.78515625,7.06640625,0.21,0.4,12770,101
1732300411.1103773,9.78515625,7.06640625,0.21,0.4,12780,101
1732300411.1603124,9.78515625,7.06640625,0.21,0.4,12790,101
1732300411.2105808,9.78515625,7.06640625,0.21,0.4,12800,101
1732300411.260789,9.78515625,7.06640625,0.21,0.4,12810,101
1732300411.3107202,9.78515625,7.06640625,0.21,0.4,12819,101
1732300411.3610685,9.78515625,7.06640625,0.21,0.4,12829,101
1732300411.4108806,9.78515625,7.06640625,0.21,0.4,12839,101
1732300411.4612503,9.78515625,7.06640625,0.21,0.4,12849,101
1732300411.5110452,9.78515625,7.06640625,0.21,0.4,12859,101
1732300411.5613666,9.78515625,7.06640625,0.21,0.4,12869,101
1732300411.6114655,9.78515625,7.06640625,0.21,0.4,12879,101
1732300411.6616685,9.78515625,7.06640625,0.21,0.4,12888,101
1732300411.711777,9.78515625,7.06640625,0.21,0.4,12898,101
1732300411.761884,9.78515625,7.06640625,0.21,0.4,12908,101
1732300411.8119948,9.78515625,7.06640625,0.21,0.4,12918,101
1732300411.8621233,9.78515625,7.06640625,0.21,0.4,12928,101
1732300411.912066,9.78515625,7.06640625,0.21,0.41,12938,101
1732300411.9623778,9.78515625,7.06640625,0.21,0.41,12947,101
1732300412.0125196,9.78515625,7.06640625,0.21,0.41,12957,101
1732300412.0625565,9.78515625,7.06640625,0.21,0.41,12967,101
1732300412.11275,9.78515625,7.06640625,0.21,0.41,12977,101
1732300412.1628678,9.78515625,7.06640625,0.21,0.41,12987,101
1732300412.2129917,9.78515625,7.06640625,0.21,0.41,12997,101
1732300412.2629554,9.78515625,7.06640625,0.21,0.41,13007,101
1732300412.3130114,9.78515625,7.06640625,0.21,0.41,13016,101
1732300412.3632479,9.78515625,7.06640625,0.21,0.41,13026,101
1732300412.4132695,9.78515625,7.06640625,0.21,0.41,13036,101
1732300412.4633753,9.78515625,7.06640625,0.21,0.41,13046,101
1732300412.5134969,9.78515625,7.06640625,0.21,0.41,13056,101
1732300412.5637436,9.78515625,7.06640625,0.21,0.41,13066,101
1732300412.6137524,9.78515625,7.06640625,0.21,0.41,13076,101
1732300412.663937,9.78515625,7.06640625,0.21,0.41,13085,101
1732300412.7140605,9.78515625,7.06640625,0.21,0.41,13095,101
1732300412.7640224,9.78515625,7.06640625,0.21,0.41,13105,101
1732300412.8142898,9.78515625,7.06640625,0.21,0.41,13115,101
1732300412.8642657,9.78515625,7.06640625,0.21,0.41,13125,101
1732300412.9144766,9.78515625,7.06640625,0.21,0.41,13135,101
1732300412.9644418,9.78515625,7.06640625,0.21,0.41,13144,101
1732300413.0146635,9.78515625,7.06640625,0.21,0.41,13154,101
1732300413.0647285,9.78515625,7.06640625,0.21,0.41,13164,101
1732300413.1149874,9.78515625,7.06640625,0.21,0.41,13174,101
1732300413.1649935,9.78515625,7.06640625,0.22,0.41,13184,101
1732300413.2152574,9.78515625,7.06640625,0.22,0.41,13194,101
1732300413.2657416,9.78515625,7.06640625,0.22,0.41,13204,101
1732300413.3154693,9.78515625,7.06640625,0.22,0.41,13213,101
1732300413.3660102,9.78515625,7.06640625,0.22,0.41,13223,101
1732300413.4156573,9.78515625,7.06640625,0.22,0.41,13233,101
1732300413.4662502,9.78515625,7.06640625,0.22,0.41,13243,101
1732300413.5160513,9.78515625,7.06640625,0.22,0.41,13253,101
1732300413.5664556,9.78515625,7.06640625,0.22,0.41,13263,101
1732300413.616379,9.78515625,7.06640625,0.22,0.41,13272,101
1732300413.6672473,9.78515625,7.06640625,0.22,0.41,13281,104
1732300413.7167983,9.78515625,7.06640625,0.22,0.41,13291,104
1732300413.7667792,9.78515625,7.06640625,0.22,0.41,13300,104
1732300413.8172543,9.78515625,7.06640625,0.22,0.41,13310,104
1732300413.867491,9.78515625,7.06640625,0.22,0.41,13320,104
1732300413.9175506,9.78515625,7.06640625,0.22,0.41,13330,104
1732300413.9676168,9.78515625,7.06640625,0.22,0.41,13340,104
1732300414.0176065,9.78515625,7.06640625,0.22,0.41,13350,104
1732300414.0677843,9.78515625,7.06640625,0.22,0.41,13360,104
1732300414.1177623,9.78515625,7.06640625,0.22,0.41,13369,104
1732300414.1680117,9.78515625,7.06640625,0.22,0.41,13379,104
1732300414.2180955,9.78515625,7.06640625,0.22,0.41,13389,104
1732300414.2682376,9.78515625,7.06640625,0.22,0.41,13399,104
1732300414.31838,9.78515625,7.06640625,0.22,0.41,13409,104
1732300414.3685007,9.78515625,7.06640625,0.22,0.41,13419,104
1732300414.4185996,9.78515625,7.06640625,0.22,0.41,13429,104
1732300414.4687698,9.78515625,7.06640625,0.22,0.41,13438,104
1732300414.5188415,9.78515625,7.06640625,0.22,0.41,13448,104
1732300414.5691304,9.78515625,7.06640625,0.22,0.41,13458,104
1732300414.6192062,9.78515625,7.06640625,0.22,0.41,13468,104
1732300414.6694343,9.78515625,7.06640625,0.22,0.41,13478,104
1732300414.7194633,9.78515625,7.06640625,0.22,0.41,13488,104
1732300414.769589,9.78515625,7.06640625,0.22,0.41,13497,104
1732300414.8196719,9.78515625,7.06640625,0.22,0.41,13507,104
1732300414.8697975,9.78515625,7.06640625,0.22,0.41,13517,104
1732300414.9198995,9.78515625,7.06640625,0.22,0.41,13527,104
1732300414.9700642,9.78515625,7.06640625,0.22,0.41,13537,104
1732300415.0201657,9.78515625,7.06640625,0.22,0.41,13547,104
1732300415.0702903,9.78515625,7.06640625,0.22,0.41,13557,104
1732300415.1204207,9.78515625,7.06640625,0.22,0.41,13566,104
1732300415.1704125,9.78515625,7.06640625,0.22,0.41,13576,104
1732300415.2207816,9.78515625,7.06640625,0.22,0.41,13586,104
1732300415.2708285,9.78515625,7.06640625,0.22,0.41,13596,104
1732300415.320901,9.78515625,7.06640625,0.22,0.41,13606,104
1732300415.371052,9.78515625,7.06640625,0.22,0.41,13616,104
1732300415.421209,9.78515625,7.06640625,0.22,0.41,13626,104
1732300415.4712937,9.78515625,7.06640625,0.22,0.41,13635,104
1732300415.5213919,9.78515625,7.06640625,0.22,0.41,13645,104
1732300415.5715249,9.78515625,7.06640625,0.22,0.41,13655,104
1732300415.6216695,9.78515625,7.06640625,0.22,0.41,13665,104
1732300415.6716201,9.78515625,7.06640625,0.22,0.41,13675,104
1732300415.72188,9.78515625,7.06640625,0.22,0.41,13685,104
1732300415.7720006,9.78515625,7.06640625,0.22,0.42,13694,104
1732300415.8221035,9.78515625,7.06640625,0.22,0.42,13704,104
1732300415.8721895,9.78515625,7.06640625,0.22,0.42,13714,104
1732300415.9222794,9.78515625,7.06640625,0.22,0.42,13724,104
1732300415.9724157,9.78515625,7.06640625,0.22,0.42,13734,104
1732300416.0225303,9.78515625,7.06640625,0.22,0.42,13744,104
1732300416.0726194,9.78515625,7.06640625,0.22,0.42,13754,104
1732300416.1228645,9.78515625,7.06640625,0.22,0.42,13763,104
1732300416.1730795,9.78515625,7.06640625,0.22,0.42,13773,104
