Timestamp,RSS (MB),Shared (MB),User CPU Time (s),System CPU Time (s),Voluntary Context Switches,Involuntary Context Switches
1732300580.998593,35.61328125,27.7734375,64.5,0.36,192,669
1732300581.0486426,35.61328125,27.7734375,64.55,0.36,192,670
1732300581.0987718,35.61328125,27.7734375,64.6,0.36,192,670
1732300581.1489172,35.61328125,27.7734375,64.65,0.36,192,671
1732300581.199338,35.61328125,27.7734375,64.7,0.36,192,672
1732300581.249532,35.61328125,27.7734375,64.75,0.36,192,673
1732300581.299878,35.61328125,27.7734375,64.8,0.36,192,674
1732300581.3503993,35.61328125,27.7734375,64.85,0.36,192,675
1732300581.4001174,35.61328125,27.7734375,64.9,0.36,192,676
1732300581.4502077,35.61328125,27.7734375,64.95,0.37,192,677
1732300581.5003912,35.61328125,27.7734375,65.0,0.37,192,677
1732300581.550498,35.61328125,27.7734375,65.05,0.37,192,679
1732300581.6006413,35.61328125,27.7734375,65.1,0.37,192,680
1732300581.6507125,35.61328125,27.7734375,65.15,0.37,192,681
1732300581.7010946,35.61328125,27.7734375,65.2,0.37,192,682
1732300581.7514086,35.61328125,27.7734375,65.25,0.37,192,683
1732300581.801516,35.61328125,27.7734375,65.3,0.37,192,683
1732300581.8512309,35.61328125,27.7734375,65.35,0.37,192,684
1732300581.9013555,35.61328125,27.7734375,65.4,0.37,192,685
1732300581.9514952,35.61328125,27.7734375,65.45,0.37,192,686
1732300582.0016222,35.61328125,27.7734375,65.5,0.37,192,687
1732300582.051761,35.61328125,27.7734375,65.55,0.37,192,688
1732300582.1018763,35.61328125,27.7734375,65.6,0.37,192,688
1732300582.152003,35.61328125,27.7734375,65.65,0.37,192,689
1732300582.201986,35.61328125,27.7734375,65.7,0.37,192,690
1732300582.2521045,35.61328125,27.7734375,65.75,0.37,192,691
1732300582.30233,35.61328125,27.7734375,65.8,0.37,192,692
1732300582.352503,35.61328125,27.7734375,65.85,0.37,192,693
1732300582.4026537,35.61328125,27.7734375,65.9,0.37,192,694
1732300582.4527214,35.61328125,27.7734375,65.95,0.37,192,694
1732300582.5028443,35.61328125,27.7734375,66.0,0.37,192,695
1732300582.553005,35.61328125,27.7734375,66.05,0.37,192,696
1732300582.6031215,35.61328125,27.7734375,66.1,0.37,192,697
1732300582.6532297,35.61328125,27.7734375,66.15,0.37,192,698
1732300582.7033403,35.61328125,27.7734375,66.2,0.37,192,699
1732300582.7534626,35.61328125,27.7734375,66.26,0.37,192,699
1732300582.803618,35.61328125,27.7734375,66.3,0.37,192,704
1732300582.8537884,35.61328125,27.7734375,66.36,0.37,192,718
1732300582.903882,35.61328125,27.7734375,66.41,0.37,192,729
1732300582.953981,35.61328125,27.7734375,66.46,0.37,192,736
1732300583.0041637,35.61328125,27.7734375,66.5,0.37,192,737
1732300583.054362,35.61328125,27.7734375,66.56,0.37,192,738
1732300583.1045084,35.61328125,27.7734375,66.6,0.37,192,739
1732300583.154653,35.61328125,27.7734375,66.65,0.38,192,739
1732300583.2048137,35.61328125,27.7734375,66.7,0.38,192,740
1732300583.2549102,35.61328125,27.7734375,66.75,0.38,192,741
1732300583.3051653,35.61328125,27.7734375,66.8,0.38,192,742
1732300583.3552735,35.61328125,27.7734375,66.85,0.38,192,743
1732300583.405388,35.61328125,27.7734375,66.9,0.38,192,744
1732300583.4554658,35.61328125,27.7734375,66.95,0.38,192,745
1732300583.5055857,35.61328125,27.7734375,67.0,0.38,192,746
1732300583.5557358,35.61328125,27.7734375,67.05,0.38,192,746
1732300583.6058435,35.61328125,27.7734375,67.1,0.38,192,747
1732300583.6559615,35.61328125,27.7734375,67.15,0.38,192,748
1732300583.706068,35.61328125,27.7734375,67.2,0.38,192,749
1732300583.756215,35.61328125,27.7734375,67.25,0.38,192,750
1732300583.8062532,35.61328125,27.7734375,67.3,0.38,192,751
1732300583.8564572,35.61328125,27.7734375,67.34,0.39,192,751
1732300583.9065802,35.61328125,27.7734375,67.4,0.39,192,752
1732300583.9567168,35.61328125,27.7734375,67.44,0.39,192,753
1732300584.0068219,35.61328125,27.7734375,67.49,0.39,192,754
1732300584.0568721,35.61328125,27.7734375,67.54,0.39,192,755
1732300584.1069784,35.61328125,27.7734375,67.59,0.39,192,756
1732300584.1571915,35.61328125,27.7734375,67.65,0.39,192,757
1732300584.207268,35.61328125,27.7734375,67.69,0.39,192,757
1732300584.2572463,35.61328125,27.7734375,67.75,0.39,192,758
1732300584.3074968,35.61328125,27.7734375,67.79,0.39,192,759
1732300584.3576472,35.61328125,27.7734375,67.85,0.39,192,760
1732300584.4078012,35.61328125,27.7734375,67.9,0.39,192,761
1732300584.4578786,35.61328125,27.7734375,67.95,0.39,192,762
1732300584.5080154,35.61328125,27.7734375,68.0,0.39,192,763
1732300584.5581641,35.61328125,27.7734375,68.05,0.39,192,764
1732300584.6082952,35.61328125,27.7734375,68.1,0.39,192,765
1732300584.6584105,35.61328125,27.7734375,68.15,0.39,192,766
1732300584.708488,35.61328125,27.7734375,68.2,0.39,192,772
1732300584.7584434,35.61328125,27.7734375,68.25,0.39,192,773
1732300584.8087204,35.61328125,27.7734375,68.3,0.39,192,774
1732300584.8588517,35.61328125,27.7734375,68.35,0.39,192,774
1732300584.909025,35.61328125,27.7734375,68.4,0.39,192,775
1732300584.9593155,35.61328125,27.7734375,68.45,0.39,192,776
1732300585.0093567,35.61328125,27.7734375,68.5,0.39,192,777
1732300585.0594795,35.61328125,27.7734375,68.55,0.39,192,778
1732300585.109625,35.61328125,27.7734375,68.6,0.4,192,779
1732300585.1597438,35.61328125,27.7734375,68.65,0.4,192,780
1732300585.2098901,35.61328125,27.7734375,68.7,0.4,192,780
1732300585.2599993,35.61328125,27.7734375,68.75,0.4,192,781
1732300585.3101323,35.61328125,27.7734375,68.8,0.4,192,782
1732300585.360248,35.61328125,27.7734375,68.85,0.4,192,783
1732300585.4103458,35.61328125,27.7734375,68.9,0.4,192,784
1732300585.4604938,35.61328125,27.7734375,68.95,0.4,192,785
1732300585.5106392,35.61328125,27.7734375,69.0,0.4,192,786
1732300585.560712,35.61328125,27.7734375,69.05,0.4,192,787
1732300585.6108706,35.61328125,27.7734375,69.1,0.4,192,788
1732300585.6611238,35.61328125,27.7734375,69.15,0.4,192,789
1732300585.7109516,35.61328125,27.7734375,69.2,0.4,192,790
1732300585.7610915,35.61328125,27.7734375,69.25,0.4,192,791
1732300585.8111675,35.61328125,27.7734375,69.3,0.4,192,792
