Timestamp,RSS (MB),Shared (MB),User CPU Time (s),System CPU Time (s),Voluntary Context Switches,Involuntary Context Switches
1732300217.0187376,8.87890625,6.92578125,2.19,0.45,7231,806
1732300217.0690916,8.87890625,6.92578125,2.19,0.45,7232,806
1732300217.118986,8.87890625,6.92578125,2.19,0.45,7232,806
1732300217.169129,8.87890625,6.92578125,2.19,0.45,7233,806
1732300217.2193942,8.87890625,6.92578125,2.19,0.45,7233,806
1732300217.2693105,8.87890625,6.92578125,2.19,0.45,7234,806
1732300217.3194218,8.87890625,6.92578125,2.19,0.45,7234,806
1732300217.3695772,8.87890625,6.92578125,2.19,0.45,7235,806
1732300217.4196513,8.87890625,6.92578125,2.19,0.45,7235,806
1732300217.46994,8.87890625,6.92578125,2.2,0.45,7236,806
1732300217.5199249,8.87890625,6.92578125,2.2,0.45,7236,806
1732300217.570062,8.87890625,6.92578125,2.2,0.45,7237,806
1732300217.620284,8.87890625,6.92578125,2.2,0.45,7237,806
1732300217.6704495,8.87890625,6.92578125,2.2,0.45,7238,806
1732300217.7206092,8.87890625,6.92578125,2.2,0.45,7238,806
1732300217.7705421,8.87890625,6.92578125,2.2,0.45,7239,806
1732300217.820617,8.87890625,6.92578125,2.2,0.45,7239,806
1732300217.87069,8.87890625,6.92578125,2.2,0.45,7240,806
1732300217.9208527,8.87890625,6.92578125,2.2,0.45,7240,806
1732300217.9710307,8.87890625,6.92578125,2.2,0.45,7241,806
1732300218.0209913,8.87890625,6.92578125,2.2,0.45,7241,806
1732300218.0711253,8.87890625,6.92578125,2.2,0.45,7242,806
1732300218.1214516,8.87890625,6.92578125,2.2,0.45,7242,806
1732300218.1713648,8.87890625,6.92578125,2.2,0.45,7243,806
1732300218.2215848,8.87890625,6.92578125,2.2,0.45,7243,806
1732300218.2717593,8.87890625,6.92578125,2.2,0.45,7244,806
1732300218.3218951,8.87890625,6.92578125,2.2,0.45,7244,806
1732300218.371836,8.87890625,6.92578125,2.2,0.45,7245,806
1732300218.4221492,8.87890625,6.92578125,2.2,0.45,7245,806
1732300218.4722424,8.87890625,6.92578125,2.2,0.45,7246,806
1732300218.522375,8.87890625,6.92578125,2.2,0.45,7246,806
1732300218.5723107,8.87890625,6.92578125,2.2,0.45,7247,806
1732300218.6225905,8.87890625,6.92578125,2.2,0.45,7247,806
1732300218.6727152,8.87890625,6.92578125,2.2,0.45,7248,806
1732300218.7228024,8.87890625,6.92578125,2.2,0.45,7248,806
1732300218.7728066,8.87890625,6.92578125,2.2,0.45,7249,806
1732300218.8230665,8.87890625,6.92578125,2.2,0.45,7249,806
1732300218.8732598,8.87890625,6.92578125,2.2,0.45,7250,806
1732300218.9233115,8.87890625,6.92578125,2.2,0.45,7250,806
1732300218.973459,8.87890625,6.92578125,2.2,0.45,7251,806
1732300219.0234282,8.87890625,6.92578125,2.2,0.45,7251,806
1732300219.0734367,8.87890625,6.92578125,2.2,0.45,7252,806
1732300219.1235936,8.87890625,6.92578125,2.2,0.45,7252,806
1732300219.1739058,8.87890625,6.92578125,2.2,0.45,7253,806
1732300219.2237864,8.87890625,6.92578125,2.2,0.45,7253,806
1732300219.2741277,8.87890625,6.92578125,2.2,0.45,7254,806
1732300219.324097,8.87890625,6.92578125,2.2,0.45,7254,806
1732300219.3743703,8.87890625,6.92578125,2.2,0.45,7255,806
1732300219.4244843,8.87890625,6.92578125,2.2,0.45,7255,806
1732300219.4745536,8.87890625,6.92578125,2.2,0.45,7256,806
1732300219.5247345,8.87890625,6.92578125,2.2,0.45,7256,806
1732300219.574648,8.87890625,6.92578125,2.2,0.45,7257,806
1732300219.62497,8.87890625,6.92578125,2.2,0.45,7257,806
1732300219.6750362,8.87890625,6.92578125,2.2,0.45,7258,806
1732300219.7251883,8.87890625,6.92578125,2.2,0.45,7258,806
1732300219.775121,8.87890625,6.92578125,2.2,0.45,7259,806
1732300219.8252351,8.87890625,6.92578125,2.2,0.45,7259,806
1732300219.8754678,8.87890625,6.92578125,2.2,0.45,7260,806
1732300219.9256325,8.87890625,6.92578125,2.2,0.45,7260,806
1732300219.9755247,8.87890625,6.92578125,2.2,0.45,7261,806
1732300220.0259535,8.87890625,6.92578125,2.2,0.45,7261,806
1732300220.075889,8.87890625,6.92578125,2.2,0.45,7262,806
1732300220.1260424,8.87890625,6.92578125,2.2,0.45,7262,806
1732300220.1761315,8.87890625,6.92578125,2.2,0.45,7263,806
1732300220.2262723,8.87890625,6.92578125,2.2,0.45,7263,806
1732300220.2762594,8.87890625,6.92578125,2.2,0.45,7264,806
1732300220.3264637,8.87890625,6.92578125,2.2,0.45,7264,806
1732300220.3766377,8.87890625,6.92578125,2.2,0.45,7265,806
1732300220.4264596,8.87890625,6.92578125,2.2,0.45,7265,806
1732300220.4769034,8.87890625,6.92578125,2.2,0.45,7266,806
1732300220.5268614,8.87890625,6.92578125,2.2,0.45,7266,806
1732300220.5770335,8.87890625,6.92578125,2.21,0.45,7267,806
1732300220.627095,8.87890625,6.92578125,2.21,0.45,7267,806
1732300220.677228,8.87890625,6.92578125,2.21,0.45,7268,806
1732300220.7273462,8.87890625,6.92578125,2.21,0.45,7268,806
1732300220.7774482,8.87890625,6.92578125,2.21,0.45,7269,806
1732300220.8280942,8.87890625,6.92578125,2.21,0.45,7269,806
1732300220.8784075,8.87890625,6.92578125,2.21,0.45,7270,806
1732300220.928407,8.87890625,6.92578125,2.21,0.45,7270,806
1732300220.978313,8.87890625,6.92578125,2.21,0.45,7271,806
1732300221.0284266,8.87890625,6.92578125,2.21,0.45,7271,806
1732300221.0785816,8.87890625,6.92578125,2.21,0.45,7272,806
1732300221.1287248,8.87890625,6.92578125,2.21,0.45,7272,806
1732300221.1785998,8.87890625,6.92578125,2.21,0.45,7273,806
1732300221.2289815,8.87890625,6.92578125,2.21,0.45,7273,806
1732300221.2789557,8.87890625,6.92578125,2.21,0.45,7274,806
1732300221.3295493,8.87890625,6.92578125,2.21,0.45,7274,806
1732300221.3792999,8.87890625,6.92578125,2.21,0.45,7275,806
1732300221.4299655,8.87890625,6.92578125,2.21,0.45,7275,806
1732300221.4794898,8.87890625,6.92578125,2.21,0.45,7276,806
1732300221.5294619,8.87890625,6.92578125,2.21,0.45,7276,806
1732300221.579756,8.87890625,6.92578125,2.21,0.45,7277,806
1732300221.6296859,8.87890625,6.92578125,2.21,0.45,7277,806
1732300221.680001,8.87890625,6.92578125,2.21,0.45,7278,807
1732300221.7299147,8.87890625,6.92578125,2.21,0.45,7278,807
1732300221.7800725,8.87890625,6.92578125,2.21,0.45,7279,807
1732300221.8303185,8.87890625,6.92578125,2.21,0.45,7279,807
1732300221.880243,8.87890625,6.92578125,2.21,0.45,7280,807
1732300221.9304082,8.87890625,6.92578125,2.21,0.45,7280,807
1732300221.9808972,8.87890625,6.92578125,2.21,0.45,7281,807
1732300222.0307887,8.87890625,6.92578125,2.21,0.45,7281,807
1732300222.0809433,8.87890625,6.92578125,2.21,0.45,7282,807
1732300222.1310332,8.87890625,6.92578125,2.21,0.45,7282,807
1732300222.1812055,8.87890625,6.92578125,2.21,0.45,7283,807
1732300222.2317045,8.87890625,6.92578125,2.21,0.45,7283,807
1732300222.2813768,8.87890625,6.92578125,2.21,0.45,7284,807
1732300222.3315256,8.87890625,6.92578125,2.21,0.45,7284,807
1732300222.3816261,8.87890625,6.92578125,2.21,0.45,7285,807
1732300222.4317546,8.87890625,6.92578125,2.21,0.45,7285,807
1732300222.4818401,8.87890625,6.92578125,2.21,0.45,7286,807
1732300222.5320268,8.87890625,6.92578125,2.21,0.45,7286,807
1732300222.5821621,8.87890625,6.92578125,2.21,0.45,7287,807
1732300222.6322725,8.87890625,6.92578125,2.21,0.45,7287,807
1732300222.6823678,8.87890625,6.92578125,2.21,0.45,7288,807
1732300222.732534,8.87890625,6.92578125,2.21,0.45,7288,807
1732300222.7826533,8.87890625,6.92578125,2.21,0.45,7289,807
1732300222.8328815,8.87890625,6.92578125,2.21,0.45,7289,807
1732300222.8828135,8.87890625,6.92578125,2.21,0.45,7290,807
1732300222.933005,8.87890625,6.92578125,2.21,0.45,7290,807
1732300222.9830158,8.87890625,6.92578125,2.21,0.45,7291,807
1732300223.0331774,8.87890625,6.92578125,2.21,0.45,7291,807
1732300223.083314,8.87890625,6.92578125,2.21,0.45,7292,807
1732300223.1334195,8.87890625,6.92578125,2.21,0.45,7292,807
1732300223.1836329,8.87890625,6.92578125,2.21,0.45,7293,807
1732300223.233766,8.87890625,6.92578125,2.21,0.45,7293,807
1732300223.2839026,8.87890625,6.92578125,2.21,0.45,7294,807
1732300223.3340356,8.87890625,6.92578125,2.21,0.45,7294,807
1732300223.3847876,8.87890625,6.92578125,2.21,0.45,7295,807
1732300223.4348674,8.87890625,6.92578125,2.21,0.45,7295,807
1732300223.4849632,8.87890625,6.92578125,2.22,0.45,7296,807
1732300223.5350742,8.87890625,6.92578125,2.22,0.45,7296,807
1732300223.5852242,8.87890625,6.92578125,2.22,0.45,7297,807
1732300223.6353812,8.87890625,6.92578125,2.22,0.45,7297,807
1732300223.6855378,8.87890625,6.92578125,2.22,0.45,7298,807
1732300223.7357197,8.87890625,6.92578125,2.22,0.45,7298,807
1732300223.785865,8.87890625,6.92578125,2.22,0.45,7299,807
1732300223.8359551,8.87890625,6.92578125,2.22,0.45,7299,807
1732300223.8860483,8.87890625,6.92578125,2.22,0.45,7300,807
1732300223.9361987,8.87890625,6.92578125,2.22,0.45,7300,807
1732300223.9863155,8.87890625,6.92578125,2.22,0.45,7301,808
1732300224.0363948,8.87890625,6.92578125,2.22,0.45,7301,808
1732300224.086558,8.87890625,6.92578125,2.22,0.45,7302,808
1732300224.1367316,8.87890625,6.92578125,2.22,0.45,7302,808
1732300224.1868412,8.87890625,6.92578125,2.22,0.45,7303,808
1732300224.2369983,8.87890625,6.92578125,2.22,0.45,7303,808
1732300224.287102,8.87890625,6.92578125,2.22,0.45,7304,808
1732300224.3374894,8.87890625,6.92578125,2.22,0.45,7304,808
1732300224.3873243,8.87890625,6.92578125,2.22,0.45,7305,809
1732300224.4373765,8.87890625,6.92578125,2.22,0.45,7305,809
1732300224.4874995,8.87890625,6.92578125,2.22,0.45,7306,809
1732300224.5376985,8.87890625,6.92578125,2.22,0.45,7306,809
1732300224.5878563,8.87890625,6.92578125,2.22,0.45,7307,809
1732300224.6379597,8.87890625,6.92578125,2.22,0.45,7307,809
1732300224.6880593,8.87890625,6.92578125,2.22,0.45,7308,809
1732300224.7381995,8.87890625,6.92578125,2.22,0.45,7308,809
1732300224.788348,8.87890625,6.92578125,2.22,0.45,7309,809
1732300224.8384812,8.87890625,6.92578125,2.22,0.45,7309,809
1732300224.8886216,8.87890625,6.92578125,2.22,0.45,7309,809
1732300224.9387374,8.87890625,6.92578125,2.22,0.45,7310,809
1732300224.9888875,8.87890625,6.92578125,2.22,0.45,7310,809
1732300225.038929,8.87890625,6.92578125,2.22,0.45,7311,809
1732300225.089093,8.87890625,6.92578125,2.22,0.45,7311,809
1732300225.1392186,8.87890625,6.92578125,2.22,0.45,7312,809
1732300225.1893542,8.87890625,6.92578125,2.22,0.45,7312,809
1732300225.2395008,8.87890625,6.92578125,2.22,0.45,7313,809
1732300225.289589,8.87890625,6.92578125,2.22,0.45,7313,809
1732300225.3396862,8.87890625,6.92578125,2.22,0.45,7314,809
1732300225.389818,8.87890625,6.92578125,2.22,0.45,7314,809
1732300225.4399407,8.87890625,6.92578125,2.22,0.45,7315,809
1732300225.4900517,8.87890625,6.92578125,2.22,0.45,7315,809
1732300225.5401347,8.87890625,6.92578125,2.22,0.45,7316,809
1732300225.5902038,8.87890625,6.92578125,2.22,0.45,7316,809
1732300225.6403008,8.87890625,6.92578125,2.22,0.45,7317,809
1732300225.6904716,8.87890625,6.92578125,2.22,0.45,7317,809
1732300225.7405844,8.87890625,6.92578125,2.22,0.45,7318,809
1732300225.790824,8.87890625,6.92578125,2.22,0.45,7318,809
1732300225.8410387,8.87890625,6.92578125,2.22,0.45,7319,809
1732300225.8910625,8.87890625,6.92578125,2.22,0.45,7319,809
1732300225.9411922,8.87890625,6.92578125,2.22,0.45,7320,809
1732300225.9914412,8.87890625,6.92578125,2.22,0.45,7320,809
1732300226.041609,8.87890625,6.92578125,2.22,0.45,7321,809
1732300226.0918667,8.87890625,6.92578125,2.22,0.45,7321,809
1732300226.141948,8.87890625,6.92578125,2.22,0.45,7322,809
1732300226.1922174,8.87890625,6.92578125,2.22,0.45,7322,809
1732300226.2423854,8.87890625,6.92578125,2.22,0.45,7323,809
1732300226.292477,8.87890625,6.92578125,2.22,0.45,7323,809
1732300226.3426673,8.87890625,6.92578125,2.22,0.45,7324,809
1732300226.3927948,8.87890625,6.92578125,2.22,0.45,7324,809
1732300226.4429078,8.87890625,6.92578125,2.22,0.45,7325,809
1732300226.4929917,8.87890625,6.92578125,2.22,0.45,7325,809
1732300226.5431526,8.87890625,6.92578125,2.22,0.45,7326,809
1732300226.5933647,8.87890625,6.92578125,2.22,0.45,7326,809
1732300226.6432974,8.87890625,6.92578125,2.23,0.45,7327,809
1732300226.693437,8.87890625,6.92578125,2.23,0.45,7327,809
1732300226.7436047,8.87890625,6.92578125,2.23,0.45,7328,809
1732300226.7936454,8.87890625,6.92578125,2.23,0.45,7328,809
1732300226.843839,8.87890625,6.92578125,2.23,0.45,7329,809
1732300226.8940647,8.87890625,6.92578125,2.23,0.45,7329,809
1732300226.944308,8.87890625,6.92578125,2.23,0.45,7330,809
1732300226.9944818,8.87890625,6.92578125,2.23,0.45,7330,809
1732300227.0445025,8.87890625,6.92578125,2.23,0.45,7331,810
1732300227.094674,8.87890625,6.92578125,2.23,0.45,7331,810
1732300227.1448188,8.87890625,6.92578125,2.23,0.45,7332,810
1732300227.1949012,8.87890625,6.92578125,2.23,0.45,7332,810
1732300227.2449896,8.87890625,6.92578125,2.23,0.45,7333,810
1732300227.2951384,8.87890625,6.92578125,2.23,0.45,7333,810
1732300227.3452368,8.87890625,6.92578125,2.23,0.45,7334,810
1732300227.395354,8.87890625,6.92578125,2.23,0.45,7334,810
1732300227.4455142,8.87890625,6.92578125,2.23,0.45,7335,810
1732300227.4955666,8.87890625,6.92578125,2.23,0.45,7335,810
1732300227.5457067,8.87890625,6.92578125,2.23,0.45,7336,810
1732300227.5958245,8.87890625,6.92578125,2.23,0.45,7336,810
1732300227.64594,8.87890625,6.92578125,2.23,0.45,7337,810
1732300227.6960747,8.87890625,6.92578125,2.23,0.45,7337,810
1732300227.746213,8.87890625,6.92578125,2.23,0.45,7338,810
1732300227.7962906,8.87890625,6.92578125,2.23,0.45,7338,810
1732300227.8464339,8.87890625,6.92578125,2.23,0.45,7339,810
1732300227.896548,8.87890625,6.92578125,2.23,0.45,7339,810
1732300227.9466457,8.87890625,6.92578125,2.23,0.45,7340,810
1732300227.996835,8.87890625,6.92578125,2.23,0.45,7340,810
1732300228.0470023,8.87890625,6.92578125,2.23,0.45,7341,810
1732300228.09717,8.87890625,6.92578125,2.23,0.45,7341,810
1732300228.147317,8.87890625,6.92578125,2.23,0.45,7342,810
1732300228.197404,8.87890625,6.92578125,2.23,0.45,7342,810
1732300228.2475467,8.87890625,6.92578125,2.23,0.45,7343,810
1732300228.2976246,8.87890625,6.92578125,2.23,0.45,7343,810
1732300228.347758,8.87890625,6.92578125,2.23,0.45,7344,810
1732300228.3978763,8.87890625,6.92578125,2.23,0.45,7344,810
1732300228.4480095,8.87890625,6.92578125,2.23,0.45,7345,810
1732300228.4980915,8.87890625,6.92578125,2.23,0.45,7345,810
1732300228.5482955,8.87890625,6.92578125,2.23,0.45,7346,810
1732300228.5984058,8.87890625,6.92578125,2.23,0.45,7346,810
1732300228.648521,8.87890625,6.92578125,2.23,0.45,7347,810
1732300228.6986217,8.87890625,6.92578125,2.23,0.45,7347,810
1732300228.7488368,8.87890625,6.92578125,2.23,0.45,7348,810
1732300228.798922,8.87890625,6.92578125,2.23,0.45,7348,810
1732300228.8490725,8.87890625,6.92578125,2.23,0.45,7349,810
1732300228.899088,8.87890625,6.92578125,2.23,0.45,7349,810
1732300228.9493191,8.87890625,6.92578125,2.23,0.45,7350,810
1732300228.999432,8.87890625,6.92578125,2.23,0.45,7350,810
1732300229.049529,8.87890625,6.92578125,2.23,0.45,7351,810
1732300229.0996425,8.87890625,6.92578125,2.23,0.45,7351,810
1732300229.1497903,8.87890625,6.92578125,2.23,0.45,7352,810
1732300229.1998873,8.87890625,6.92578125,2.23,0.45,7352,810
1732300229.250002,8.87890625,6.92578125,2.23,0.45,7353,810
1732300229.3000956,8.87890625,6.92578125,2.23,0.45,7353,810
1732300229.350355,8.87890625,6.92578125,2.23,0.45,7354,810
1732300229.4003394,8.87890625,6.92578125,2.23,0.45,7354,810
1732300229.4504461,8.87890625,6.92578125,2.23,0.45,7355,810
1732300229.5004234,8.87890625,6.92578125,2.23,0.45,7355,810
1732300229.5507262,8.87890625,6.92578125,2.23,0.45,7356,810
1732300229.6009114,8.87890625,6.92578125,2.23,0.45,7356,810
1732300229.6509876,8.87890625,6.92578125,2.23,0.45,7357,810
1732300229.700924,8.87890625,6.92578125,2.23,0.45,7357,810
1732300229.7512312,8.87890625,6.92578125,2.23,0.45,7358,810
1732300229.8013742,8.87890625,6.92578125,2.23,0.45,7358,810
1732300229.851482,8.87890625,6.92578125,2.24,0.45,7359,810
1732300229.9015865,8.87890625,6.92578125,2.24,0.45,7359,810
1732300229.951741,8.87890625,6.92578125,2.24,0.45,7360,810
1732300230.0018742,8.87890625,6.92578125,2.24,0.45,7360,810
1732300230.0519662,8.87890625,6.92578125,2.24,0.45,7361,810
1732300230.1020622,8.87890625,6.92578125,2.24,0.45,7361,810
1732300230.152239,8.87890625,6.92578125,2.24,0.45,7362,810
1732300230.2023642,8.87890625,6.92578125,2.24,0.45,7362,810
1732300230.252473,8.87890625,6.92578125,2.24,0.45,7363,810
1732300230.3025947,8.87890625,6.92578125,2.24,0.45,7363,810
1732300230.3527484,8.87890625,6.92578125,2.24,0.45,7364,810
1732300230.4028733,8.87890625,6.92578125,2.24,0.45,7364,810
1732300230.4530203,8.87890625,6.92578125,2.24,0.45,7365,810
1732300230.5031033,8.87890625,6.92578125,2.24,0.45,7365,810
1732300230.5531301,8.87890625,6.92578125,2.24,0.45,7366,810
1732300230.6032405,8.87890625,6.92578125,2.24,0.45,7366,810
1732300230.6534898,8.87890625,6.92578125,2.24,0.45,7367,810
1732300230.7035775,8.87890625,6.92578125,2.24,0.45,7367,810
1732300230.7537313,8.87890625,6.92578125,2.24,0.45,7368,810
1732300230.8038304,8.87890625,6.92578125,2.24,0.45,7368,810
1732300230.8539705,8.87890625,6.92578125,2.24,0.45,7369,810
1732300230.9040642,8.87890625,6.92578125,2.24,0.45,7369,810
1732300230.954219,8.87890625,6.92578125,2.24,0.45,7370,810
1732300231.004346,8.87890625,6.92578125,2.24,0.45,7370,810
1732300231.0544338,8.87890625,6.92578125,2.24,0.45,7371,810
1732300231.1045873,8.87890625,6.92578125,2.24,0.45,7371,810
1732300231.154721,8.87890625,6.92578125,2.24,0.45,7372,810
1732300231.2048948,8.87890625,6.92578125,2.24,0.45,7372,810
1732300231.254977,8.87890625,6.92578125,2.24,0.45,7373,810
1732300231.305089,8.87890625,6.92578125,2.24,0.45,7373,810
1732300231.3552194,8.87890625,6.92578125,2.24,0.45,7374,810
1732300231.405407,8.87890625,6.92578125,2.24,0.45,7374,810
1732300231.4555511,8.87890625,6.92578125,2.24,0.45,7375,810
1732300231.5056489,8.87890625,6.92578125,2.24,0.45,7375,810
1732300231.5557718,8.87890625,6.92578125,2.24,0.45,7376,810
1732300231.6057143,8.87890625,6.92578125,2.24,0.45,7376,810
1732300231.6558368,8.87890625,6.92578125,2.24,0.45,7377,810
1732300231.7060056,8.87890625,6.92578125,2.24,0.45,7377,810
1732300231.7560604,8.87890625,6.92578125,2.24,0.45,7378,810
1732300231.8063684,8.87890625,6.92578125,2.24,0.45,7378,810
1732300231.8564923,8.87890625,6.92578125,2.24,0.45,7379,810
1732300231.9066076,8.87890625,6.92578125,2.24,0.45,7379,810
1732300231.9568276,8.87890625,6.92578125,2.24,0.45,7380,810
1732300232.0068805,8.87890625,6.92578125,2.24,0.45,7380,810
1732300232.0569885,8.87890625,6.92578125,2.24,0.45,7381,810
1732300232.1070871,8.87890625,6.92578125,2.24,0.45,7381,810
1732300232.1572793,8.87890625,6.92578125,2.24,0.45,7382,810
1732300232.207414,8.87890625,6.92578125,2.24,0.45,7382,810
1732300232.25755,8.87890625,6.92578125,2.24,0.45,7383,810
1732300232.3076272,8.87890625,6.92578125,2.24,0.45,7383,810
1732300232.3579094,8.87890625,6.92578125,2.24,0.45,7384,810
1732300232.4077501,8.87890625,6.92578125,2.24,0.45,7384,810
1732300232.4580414,8.87890625,6.92578125,2.24,0.45,7385,810
1732300232.5081384,8.87890625,6.92578125,2.24,0.45,7385,810
1732300232.5582976,8.87890625,6.92578125,2.24,0.45,7386,810
1732300232.608388,8.87890625,6.92578125,2.24,0.45,7386,810
1732300232.6585321,8.87890625,6.92578125,2.24,0.45,7387,810
1732300232.7086844,8.87890625,6.92578125,2.24,0.45,7387,810
1732300232.7588313,8.87890625,6.92578125,2.24,0.45,7388,810
1732300232.8089726,8.87890625,6.92578125,2.24,0.45,7388,810
1732300232.8590777,8.87890625,6.92578125,2.25,0.45,7389,810
1732300232.9092875,8.87890625,6.92578125,2.25,0.45,7389,810
1732300232.9593415,8.87890625,6.92578125,2.25,0.45,7390,810
1732300233.0094807,8.87890625,6.92578125,2.25,0.45,7390,810
1732300233.0595813,8.87890625,6.92578125,2.25,0.45,7391,810
1732300233.1096978,8.87890625,6.92578125,2.25,0.45,7391,810
1732300233.1598628,8.87890625,6.92578125,2.25,0.45,7392,810
1732300233.209994,8.87890625,6.92578125,2.25,0.45,7392,810
1732300233.26012,8.87890625,6.92578125,2.25,0.45,7393,810
1732300233.3102064,8.87890625,6.92578125,2.25,0.45,7393,810
1732300233.3603575,8.87890625,6.92578125,2.25,0.45,7394,810
1732300233.4105077,8.87890625,6.92578125,2.25,0.45,7394,810
1732300233.460674,8.87890625,6.92578125,2.25,0.45,7395,810
1732300233.5107195,8.87890625,6.92578125,2.25,0.45,7395,810
1732300233.5609376,8.87890625,6.92578125,2.25,0.45,7396,810
1732300233.6110075,8.87890625,6.92578125,2.25,0.45,7396,810
1732300233.66115,8.87890625,6.92578125,2.25,0.45,7397,810
1732300233.7112193,8.87890625,6.92578125,2.25,0.45,7397,810
1732300233.7613595,8.87890625,6.92578125,2.25,0.45,7398,810
1732300233.8112805,8.87890625,6.92578125,2.25,0.45,7398,810
1732300233.8615766,8.87890625,6.92578125,2.25,0.45,7399,810
1732300233.911715,8.87890625,6.92578125,2.25,0.45,7399,810
1732300233.9618363,8.87890625,6.92578125,2.25,0.45,7400,810
1732300234.011968,8.87890625,6.92578125,2.25,0.45,7400,810
1732300234.0620542,8.87890625,6.92578125,2.25,0.45,7401,811
1732300234.1121616,8.87890625,6.92578125,2.25,0.45,7401,811
1732300234.1623392,8.87890625,6.92578125,2.25,0.45,7402,811
1732300234.2124496,8.87890625,6.92578125,2.25,0.45,7402,811
1732300234.262583,8.87890625,6.92578125,2.25,0.45,7403,811
1732300234.3126993,8.87890625,6.92578125,2.25,0.45,7403,811
1732300234.3628333,8.87890625,6.92578125,2.25,0.45,7404,811
1732300234.413008,8.87890625,6.92578125,2.25,0.45,7404,811
1732300234.4630806,8.87890625,6.92578125,2.25,0.45,7405,811
1732300234.513193,8.87890625,6.92578125,2.25,0.45,7405,811
1732300234.5632823,8.87890625,6.92578125,2.25,0.45,7406,811
1732300234.6134124,8.87890625,6.92578125,2.25,0.45,7406,811
1732300234.6635466,8.87890625,6.92578125,2.25,0.45,7407,811
1732300234.7136414,8.87890625,6.92578125,2.25,0.45,7407,811
1732300234.7638016,8.87890625,6.92578125,2.25,0.45,7408,811
1732300234.8139052,8.87890625,6.92578125,2.25,0.45,7408,811
1732300234.864035,8.87890625,6.92578125,2.25,0.45,7409,811
1732300234.9141426,8.87890625,6.92578125,2.25,0.45,7409,811
1732300234.9643,8.87890625,6.92578125,2.25,0.45,7410,811
1732300235.0144174,8.87890625,6.92578125,2.25,0.45,7410,811
1732300235.0645537,8.87890625,6.92578125,2.25,0.45,7411,811
1732300235.1146522,8.87890625,6.92578125,2.25,0.45,7411,811
1732300235.164842,8.87890625,6.92578125,2.25,0.45,7412,811
1732300235.2151065,8.87890625,6.92578125,2.25,0.45,7412,811
1732300235.265266,8.87890625,6.92578125,2.25,0.45,7413,811
1732300235.3153431,8.87890625,6.92578125,2.25,0.45,7413,811
1732300235.3654728,8.87890625,6.92578125,2.25,0.45,7414,811
